link,study,analysis,period,viewingGap,minViewingTime,participant,stimulus,viewingNumber,stimulusWidth,stimulusHeight,stimulusArea,viewingStartTime,viewingEndTime,viewingDuration,gazePointCount,gazePointFrequency,fixationCount,fixationFrequency,fixationProportion,slideHullCount,firstHullStartTime,lastHullEndTime,slideHullAreas,slideHullCoverages,slideHullDurations,slideHullDurationTotal,slideHullAreaDurations,slideHullAreaDurationTotal,slideHullCoverageDurations,slideHullCoverageDurationTotal,averageSlideHullArea,averageSlideHullCoverage
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/Qnb6HzvQrQFsX9YpN,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 11,Spool 2,6,1220,852,1039440,457816.2,472038.1,14221.899999999965,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/YPtuMXdi8orMEL6rf,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 11,Spool 2,7,1220,852,1039440,479821.2,493213.5,13392.299999999988,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/wNA74z6epX55abGgM,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 11,Spool 2,8,1220,852,1039440,502888.7,561121.3,58232.600000000035,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/nguXSTZAPuSbybnZA,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 11,Spool 2,9,1220,852,1039440,578563.1,607755.2,29192.099999999977,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/gJd6JxZS9GznFSxxu,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 11,Spool 3,1,1218,840,1023120,1228.3,33157.6,31929.3,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/5jy3kh2Pvuzzz5yN8,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 11,Spool 3,2,1218,840,1023120,38733.9,53586.4,14852.5,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/8gBHqbtzbLkHaBNva,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 11,Spool 3,3,1218,840,1023120,101646.6,121145.8,19499.199999999997,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/WxiM66KXTzhz6MF4Q,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 11,Spool 3,4,1218,840,1023120,244034.5,261725.1,17690.600000000006,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/cFt9uo5eEjP6HwXPg,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 11,Spool 3,5,1218,840,1023120,284693,294882.6,10189.599999999977,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/nx3eS6voZC9vE3wZi,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 11,Spool 3,6,1218,840,1023120,323260.7,375967.4,52706.70000000001,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/v6gcPjxwyKwAnrEZc,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 11,Spool 3,7,1218,840,1023120,386322.6,409157.7,22835.100000000035,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/ZaJMK2TcgE3C9vTcW,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 11,Spool 3,8,1218,840,1023120,426798.4,445368.6,18570.199999999953,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/E7v6MGQpqBGgPvmE5,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 11,Spool 3,9,1218,840,1023120,451226.7,463158.7,11932,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/yXA87gsEanWx53mFp,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 11,Spool 3,10,1218,840,1023120,493678,514770.7,21092.70000000001,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/Sbuto5jdvcz39TPPu,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 11,Spool 4,1,1219,843,1027617,199.6,11086.3,10886.699999999999,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/FeHHzuE7Qoa8fqkoP,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 11,Spool 4,2,1219,843,1027617,17276.4,65917,48640.6,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/aF3HvJwkpWido7u8s,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 11,Spool 4,3,1219,843,1027617,124100.3,137824.5,13724.199999999997,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/54qAtppze8DABSHrH,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 11,Spool 4,4,1219,843,1027617,176142.9,194630,18487.100000000006,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/o2XDTNo4gRSGAqSEq,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 11,Spool 5,1,1221,796,971916,2522.5,20246.2,17723.7,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/PsBwLhAh8Fp9xkF73,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 11,Spool 5,2,1221,796,971916,58149.6,97779.5,39629.9,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/tsyprDizK4KcbTwSJ,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 11,Spool 5,3,1221,796,971916,210760.9,221132.6,10371.700000000012,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/yxL7rEn2jvaGLbe3p,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 11,Spool 5,4,1221,796,971916,231338.6,241428.6,10090,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/LPDMF5Zk8NNqcd2vj,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 11,Spool 5,5,1221,796,971916,250838,263151.7,12313.700000000012,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/thLq3xbornyYz8L8L,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 11,Spool 5,6,1221,796,971916,270686.1,308556.2,37870.100000000035,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/hpwj5sqhqnLCNQqt4,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 11,Spool 5,7,1221,796,971916,313833.5,354442,40608.5,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/XATxqrBAEaFKMxMqW,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 11,Spool 5,8,1221,796,971916,396162.7,418699.5,22536.79999999999,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/HYHoMCMRsQoB2BWTL,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 11,Spool 5,9,1221,796,971916,429585.8,455109.4,25523.600000000035,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/KcDXsKdpihJRncsFJ,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 11,Spool 6,1,1221,854,1042734,25772.8,54001.3,28228.500000000004,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/M9qTZTzx5pvowsfq9,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 11,Spool 6,2,1221,854,1042734,67592.8,77699.5,10106.699999999997,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/mtLgvZxKh8tdMhm3K,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 11,Spool 6,3,1221,854,1042734,94908.8,107720.2,12811.399999999994,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/5ahvgk2d8NkSNTD92,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 11,Spool 6,4,1221,854,1042734,114524.5,125726,11201.5,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/fwLYEPrGsfmR3vD4h,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 11,Spool 7,1,1221,848,1035408,16827.7,38484.6,21656.899999999998,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/aQv58E5hnjQHwcrNY,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 11,Spool 7,2,1221,848,1035408,108450.4,186581.3,78130.9,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/Bfs9fdXxj6Yky49Qj,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 11,Spool 7,3,1221,848,1035408,252166.1,273125.9,20959.800000000017,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/utSfjbPcEGEQKPi7J,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 11,Spool 7,4,1221,848,1035408,280162.2,292027.8,11865.599999999977,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/yBdMcqYpmBmPMfNEF,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 11,Spool 7,5,1221,848,1035408,307793.1,395631.3,87838.20000000001,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/bzWDqr6MzM5QSGpMr,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 11,Spool 7,6,1221,848,1035408,404725.3,487883.9,83158.60000000003,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/3RoivAvrLsghT6Npi,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 11,Spool 7,7,1221,848,1035408,494655,513705.8,19050.79999999999,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/dm28toGxNizLNQqbo,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 11,Spool 7,8,1221,848,1035408,533321.9,547892,14570.099999999977,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/EvcgbiJjnfDeGTFeg,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 11,Spool 7,9,1221,848,1035408,557533.9,587687.5,30153.599999999977,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/2m4Ye8azSEPSQhkoi,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 11,Spool 7,10,1221,848,1035408,603652.3,625557.8,21905.5,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/yzJchcGCnc8vaWFL9,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 11,Spool 8,1,1217,844,1027148,248.9,16047.7,15798.800000000001,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/iJovqo5DT3eosQeLf,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 11,Spool 8,2,1217,844,1027148,22470.3,36775.5,14305.2,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/PczK7SL8mLCXygttX,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 11,Spool 8,3,1217,844,1027148,54897.3,79342.8,24445.5,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/ZPKTjqdHmNsmGauxs,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 11,Spool 8,4,1217,844,1027148,92203.8,110923.8,18720,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/tD2y9NKGx5KsY8hpW,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 11,Spool 8,5,1217,844,1027148,127236.5,140379.9,13143.399999999994,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/wcm2ihw3ZG44wBhCT,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 11,Spool 8,6,1217,844,1027148,146453.7,158750.8,12297.099999999977,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/NzmJiWEjoRtkkNJ3x,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 11,Spool 8,7,1217,844,1027148,233960.6,358176.4,124215.80000000002,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/vvZTrdcRmwfvSaH7J,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 11,Spool 8,8,1217,844,1027148,367121,384413.7,17292.70000000001,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/Eb9CQdJ8fNAt68SN9,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 11,Spool 9,1,1222,835,1020370,49.7,14172.6,14122.9,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/J39fhbT6da99E8jBm,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 11,Spool 9,2,1222,835,1020370,55279.6,87242.1,31962.500000000007,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/XrQ2PXvax6imMbX7a,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 11,Spool 9,3,1222,835,1020370,106044.1,129509.8,23465.699999999997,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/55ezf9m8GvLZAWzy7,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 11,Spool 9,4,1222,835,1020370,141408.8,163845.5,22436.70000000001,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/57C9khbTNDWhAAZNk,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 11,Spool 9,5,1222,835,1020370,173404.3,202993.9,29589.600000000006,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/f2oyrzAw4JK8cg3MT,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 11,Spool 9,6,1222,835,1020370,221215.4,234408.4,13193,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/gWrxhCEc2zm6R3GSf,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 12,Spool 10,1,1220,852,1039440,15516.8,29738.8,14222,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/BXWufsHm8jfpfTTbP,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 12,Spool 2,1,1220,852,1039440,132.4,11931.9,11799.5,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/yn9MPqoXuKFMNGSuJ,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 12,Spool 2,2,1220,852,1039440,29042.1,44757.5,15715.400000000001,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/HPsDNQEuerNXwZDfn,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 12,Spool 2,3,1220,852,1039440,52640.3,63277.9,10637.599999999999,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/NxMo4HsvAdpygrSwG,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 12,Spool 2,4,1220,852,1039440,106741,118209,11468,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/Xiag82hhiWC2nSziH,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 12,Spool 3,1,1218,840,1023120,231.7,17208.2,16976.5,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/cex2tpgD6rxHB2ewa,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 12,Spool 4,1,1219,843,1027617,83,12795.2,12712.2,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/nxmqsdrTqAsHaNaZa,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 12,Spool 5,1,1221,796,971916,199.1,20395.4,20196.300000000003,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/sBYE3vHdTsYZf9YDM,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 12,Spool 5,2,1221,796,971916,25656.3,52590.6,26934.3,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/tn3fYSMsdc7FbctbG,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 12,Spool 6,1,1221,854,1042734,946.1,13906.8,12960.699999999999,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/oLerCb6aSHL7ojdkS,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 12,Spool 7,1,1221,848,1035408,431.2,16861.2,16430,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/sziEMReF32Kj99YNQ,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 12,Spool 7,2,1221,848,1035408,88735.4,118557.6,29822.20000000001,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/oGp9zByh2ooGTS2Cd,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 12,Spool 7,3,1221,848,1035408,124349,135069.4,10720.399999999994,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/xpt9gpGSMhbx9M9wy,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 12,Spool 7,4,1221,848,1035408,175246.9,194381.6,19134.70000000001,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/FrbaHPCdRPy84eJCi,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 12,Spool 8,1,1217,844,1027148,132.4,10139.3,10006.9,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/aP5jJxLAyS2JqKcuB,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 12,Spool 8,2,1217,844,1027148,17159.6,31580.7,14421.100000000002,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/Meh3g6CjBMYe3udC3,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 12,Spool 8,3,1217,844,1027148,113063.8,132712.7,19648.90000000001,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/3hiozfdRLQprq454u,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 12,Spool 8,4,1217,844,1027148,165040.3,177952,12911.700000000012,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/95Hh68SFr7WPBF6k9,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 12,Spool 9,1,1222,835,1020370,348.7,12563.2,12214.5,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/uBoqgDPv8PZkZzbKe,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 12,Spool 9,2,1222,835,1020370,18885.9,42982,24096.1,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/6Ny74pXPdurZpX78E,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 12,Spool 9,3,1222,835,1020370,67311,86694.1,19383.100000000006,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/fbCstAryjyosNEqQT,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 13,Spool 1,1,1222,855,1044810,3700.5,23764.1,20063.6,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/YGjoogKPkvPf4Pr53,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 13,Spool 1,2,1222,855,1044810,33804.3,52291.8,18487.5,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/YZYwBoeq9o3NLuX7w,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 13,Spool 1,3,1222,855,1044810,68837.1,79756.8,10919.699999999997,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/odPK72kSpfXNPoC5T,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 13,Spool 1,4,1222,855,1044810,187610.2,209267,21656.79999999999,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/qx9JWQWYm9AY89Cw6,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 13,Spool 1,5,1222,855,1044810,225679.8,346842.6,121162.79999999999,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/gsKCf6QJmoptxfBWC,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 13,Spool 10,1,1220,852,1039440,0,18503.6,18503.6,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/zpWfW4NxWY8nvw8ns,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 13,Spool 10,2,1220,852,1039440,27249.4,45404.6,18155.199999999997,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/gBbFLnNxhKMRj7Jd7,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 13,Spool 2,1,1220,852,1039440,995.9,25672.7,24676.8,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/ow4ahGqH8yWTb5Prh,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 13,Spool 2,2,1220,852,1039440,37704.3,124531.2,86826.9,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/SakYq62iSAnhPzoSo,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 13,Spool 2,3,1220,852,1039440,153656.2,194597.2,40941,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/CSSQry7LtbYWqDmHn,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 13,Spool 2,4,1220,852,1039440,200305.7,259600.7,59295,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/XrbEAK68vJTmCqKFc,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 13,Spool 2,5,1220,852,1039440,324106.9,340088.4,15981.5,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/KpBJkXuH3fjv7fJSE,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 13,Spool 2,6,1220,852,1039440,350742.5,382306.9,31564.400000000023,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/PucAFc6m5ubjSWBk8,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 13,Spool 2,7,1220,852,1039440,510854.1,527233.9,16379.800000000047,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/d7cvBQaNwzGvR7Zaf,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 13,Spool 2,8,1220,852,1039440,624184.3,659033.7,34849.39999999991,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/YeNj7vwrXSo7tPuyu,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 13,Spool 3,1,1218,840,1023120,11020,90611.6,79591.6,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/SiiLeqmFiwXWMYbf6,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 13,Spool 3,2,1218,840,1023120,114392.8,140994.6,26601.800000000003,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/BrBSLiCsmXxjTRGhj,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 13,Spool 3,3,1218,840,1023120,159066.9,192324.4,33257.5,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/RFL3WNTkpDo2mtqnH,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 13,Spool 3,4,1218,840,1023120,201368.8,213632.7,12263.900000000023,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/FMwPNejZAmr9fDF8x,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 13,Spool 3,5,1218,840,1023120,430931.8,442017.6,11085.799999999988,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/wZFQu58YEpS5bheZH,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 13,Spool 3,6,1218,840,1023120,462811.4,472818.6,10007.199999999953,,,,,0,,,,,,,,,,,,,
http://localhost:3000/studies/dud653vbv3PREd2Sy/viewings/tDif5foZAuL3xPkdN,Pipe Spool Assembly Task - GP,5 Second Period,5000,5000,10000,Participant 13,Spool 3,7,1218,840,1023120,521608.7,554003.3,32394.600000000035,,,,,0,,,,,,,,,,,,,
