"i","t"
9007,"2645610.9010"
9008,"2645627.2850"
9009,"2645643.9140"
9010,"2645661.0160"
9011,"2645677.3550"
9012,"2645693.5960"
9013,"2645710.3880"
9014,"2645726.8690"
9015,"2645744.2940"
9016,"2645760.0390"
9017,"2645776.6270"
9018,"2645793.7420"
9019,"2645810.1160"
9020,"2645826.5530"
9021,"2645843.1660"
9022,"2645859.6010"
9023,"2645876.4170"
9024,"2645892.7630"
9025,"2645909.3240"
9026,"2645926.0360"
9027,"2645942.7260"
9028,"2645959.3990"
9029,"2645975.7480"
9030,"2645992.4050"
9031,"2646009.0000"
9032,"2646025.5600"
9033,"2646042.0890"
9034,"2646058.9400"
9035,"2646075.4270"
9036,"2646091.9540"
9037,"2646108.6020"
9038,"2646125.2750"
9039,"2646141.9900"
9040,"2646158.4020"
9041,"2646174.9050"
9042,"2646191.5090"
9043,"2646208.1480"
9044,"2646225.0080"
9045,"2646241.2860"
9046,"2646258.1020"
9047,"2646274.6310"
9048,"2646291.1440"
9049,"2646307.7510"
9050,"2646324.2560"
9051,"2646341.4100"
9052,"2646357.5110"
9053,"2646374.2990"
9054,"2646391.2580"
9055,"2646407.3130"
9056,"2646424.2650"
9057,"2646440.7490"
9058,"2646457.1230"
9059,"2646473.7420"
9060,"2646490.4370"
9061,"2646507.3120"
9062,"2646523.3880"
9063,"2646540.0000"
9064,"2646556.6650"
9065,"2646574.0680"
9066,"2646589.8150"
9067,"2646606.3740"
9068,"2646623.0370"
9069,"2646639.5460"
9070,"2646656.1770"
9071,"2646673.1750"
9072,"2646689.6500"
9073,"2646705.9810"
9074,"2646722.6770"
9075,"2646739.2230"
9076,"2646755.8480"
9077,"2646772.3140"
9078,"2646789.0670"
9079,"2646805.5590"
9080,"2646822.1140"
9081,"2646838.9240"
9082,"2646855.3380"
9083,"2646872.0790"
9084,"2646888.5150"
9085,"2646905.1780"
9086,"2646921.6850"
9087,"2646940.5330"
9088,"2646954.9760"
9089,"2646971.5270"
9090,"2646988.2640"
9091,"2647005.2890"
9092,"2647021.3590"
9093,"2647037.8980"
9094,"2647054.4980"
9095,"2647071.1350"
9096,"2647088.1950"
9097,"2647104.2000"
9098,"2647121.0230"
9099,"2647137.5080"
9100,"2647154.0210"
9101,"2647170.7320"
9102,"2647187.6890"
9103,"2647204.4920"
9104,"2647220.6600"
9105,"2647237.2610"
9106,"2647253.6110"
9107,"2647270.2880"
9108,"2647287.1020"
9109,"2647303.5310"
9110,"2647320.1960"
9111,"2647337.2650"
9112,"2647353.4270"
9113,"2647369.8410"
9114,"2647386.6360"
9115,"2647403.1160"
9116,"2647419.6390"
9117,"2647436.2190"
9118,"2647452.7520"
9119,"2647470.1940"
9120,"2647486.3660"
9121,"2647502.6490"
9122,"2647519.2120"
9123,"2647536.0900"
9124,"2647552.3900"
9125,"2647569.2000"
9126,"2647585.4740"
9127,"2647602.4500"
9128,"2647619.4240"
9129,"2647635.7490"
9130,"2647651.9360"
9131,"2647668.7870"
9132,"2647685.2870"
9133,"2647702.2150"
9134,"2647718.7260"
9135,"2647734.9180"
9136,"2647751.5310"
9137,"2647768.2610"
9138,"2647785.5040"
9139,"2647801.3040"
9140,"2647817.8470"
9141,"2647834.4960"
9142,"2647851.0200"
9143,"2647867.6440"
9144,"2647884.7340"
9145,"2647901.3620"
9146,"2647917.4870"
9147,"2647934.5050"
9148,"2647950.6470"
9149,"2647967.2730"
9150,"2647984.2250"
9151,"2648001.0480"
9152,"2648017.1820"
9153,"2648033.8730"
9154,"2648050.2730"
9155,"2648066.8070"
9156,"2648083.5060"
9157,"2648100.3940"
9158,"2648117.0540"
9159,"2648133.2570"
9160,"2648149.8340"
9161,"2648167.0380"
9162,"2648182.9810"
9163,"2648747.3510"
9164,"2648763.7090"
9165,"2648780.3280"
9166,"2648813.7950"
9167,"2648830.5520"
9168,"2648846.7730"
9169,"2648864.3740"
9170,"2648913.2080"
9171,"2648929.7170"
9172,"2648946.3350"
9173,"2648962.9900"
9174,"2648979.5730"
9175,"2648996.1780"
9176,"2649013.1780"
9177,"2649045.8980"
9178,"2649062.4940"
9179,"2649079.2580"
9180,"2649096.0020"
9181,"2649112.2520"
9182,"2649129.1330"
9183,"2649146.2580"
9184,"2649162.1210"
9185,"2649178.9300"
9186,"2649195.2870"
9187,"2649211.9680"
9188,"2649228.4250"
9189,"2649245.2100"
9190,"2649261.7370"
9191,"2649278.2950"
9192,"2649294.9160"
9193,"2649311.8320"
9194,"2649328.0620"
9195,"2649344.7350"
9196,"2649361.2970"
9197,"2649377.8500"
9198,"2649394.4860"
9199,"2649411.0560"
9200,"2649427.5850"
9201,"2649444.2280"
9202,"2649460.7680"
9203,"2649477.4070"
9204,"2649494.1250"
9205,"2649510.8310"
9206,"2649527.3210"
9207,"2649544.3700"
9208,"2649560.7900"
9209,"2649577.4780"
9210,"2649593.9740"
9211,"2649610.7530"
9212,"2649626.7120"
9213,"2649643.4130"
9214,"2649660.0130"
9215,"2649677.0210"
9216,"2649693.2580"
9217,"2649709.7700"
9218,"2649726.5340"
9219,"2649743.4090"
9220,"2649759.6640"
9221,"2649776.1970"
9222,"2649792.7670"
9223,"2649809.3470"
9224,"2649825.8190"
9225,"2649842.5890"
9226,"2649859.1260"
9227,"2649875.8410"
9228,"2649892.2450"
9229,"2649909.0110"
9230,"2649925.5300"
9231,"2649942.1300"
9232,"2649958.7650"
9233,"2649975.3870"
9234,"2649991.9380"
9235,"2650009.2510"
9236,"2650025.2540"
9237,"2650041.8270"
9238,"2650058.4500"
9239,"2650074.9570"
9240,"2650091.4750"
9241,"2650107.9710"
9242,"2650124.7490"
9243,"2650141.2870"
9244,"2650157.8450"
9245,"2650175.4620"
9246,"2650191.0290"
9247,"2650207.7480"
9248,"2650224.6250"
9249,"2650240.8020"
9250,"2650257.4200"
9251,"2650274.0640"
9252,"2650290.6190"
9253,"2650307.1950"
9254,"2650323.9920"
9255,"2650340.4130"
9256,"2650357.1460"
9257,"2650373.5700"
9258,"2650390.1770"
9259,"2650406.7690"
9260,"2650423.3250"
9261,"2650440.0090"
9262,"2650456.4920"
9263,"2650473.1650"
9264,"2650489.6770"
9265,"2650506.2630"
9266,"2650522.9580"
9267,"2650539.4940"
9268,"2650556.3230"
9269,"2650573.0000"
9270,"2650589.3430"
9271,"2650605.8360"
9272,"2650622.5000"
9273,"2650639.1300"
9274,"2650655.7110"
9275,"2650672.7040"
9276,"2650689.0130"
9277,"2650705.4460"
9278,"2650722.1220"
9279,"2650738.5920"
9280,"2650755.2340"
9281,"2650771.9330"
9282,"2650788.5250"
9283,"2650805.0980"
9284,"2650821.6130"
9285,"2650838.3180"
9286,"2650854.8990"
9287,"2650871.5440"
9288,"2650887.9790"
9289,"2650905.4070"
9290,"2650921.3320"
9291,"2650938.1860"
9292,"2650954.8130"
9293,"2650971.4610"
9294,"2650988.0970"
9295,"2651004.1710"
9296,"2651020.7260"
9297,"2651037.3860"
9298,"2651054.0720"
9299,"2651070.5150"
9300,"2651087.2190"
9301,"2651103.6950"
9302,"2651120.5170"
9303,"2651137.0320"
9304,"2651153.4320"
9305,"2651170.0860"
9306,"2651186.7590"
9307,"2651203.4980"
9308,"2651220.0400"
9309,"2651236.6260"
9310,"2651253.2670"
9311,"2651269.8790"
9312,"2651286.2860"
9313,"2651303.5540"
9314,"2651319.6960"
9315,"2651336.1010"
9316,"2651352.6530"
9317,"2651369.4210"
9318,"2651386.3390"
9319,"2651402.5790"
9320,"2651419.5980"
9321,"2651436.1030"
9322,"2651452.7350"
9323,"2651469.2630"
9324,"2651485.4370"
9325,"2651535.2050"
9326,"2651602.0410"
9327,"2651618.3040"
9328,"2651634.9750"
9329,"2651684.6670"
9330,"2651701.2040"
9331,"2651734.7730"
9332,"2651834.1030"
9333,"2651851.7440"
9334,"2651900.2960"
9335,"2651933.4490"
9336,"2651950.1720"
9337,"2651966.6880"
9338,"2652016.5720"
9339,"2652033.1690"
9340,"2652049.7810"
9341,"2652066.3070"
9342,"2652082.9060"
9343,"2652099.4760"
9344,"2652116.1390"
9345,"2652132.6370"
9346,"2652149.2970"
9347,"2652165.8660"
9348,"2652182.5410"
9349,"2652215.6200"
9350,"2652232.3360"
9351,"2652248.9870"
9352,"2652265.4630"
9353,"2652282.0100"
9354,"2652298.6090"
9355,"2652315.2930"
9356,"2652331.7540"
9357,"2652348.3920"
9358,"2652365.7040"
9359,"2652381.6540"
9360,"2652398.2080"
9361,"2652414.8200"
9362,"2652431.5550"
9363,"2652448.1750"
9364,"2652464.9730"
9365,"2652481.2880"
9366,"2652497.7470"
9367,"2652514.3870"
9368,"2652531.0700"
9369,"2652547.5180"
9370,"2652564.1580"
9371,"2652580.7820"
9372,"2652597.3520"
9373,"2652613.8630"
9374,"2652630.5300"
9375,"2652647.1600"
9376,"2652663.8280"
9377,"2652680.3570"
9378,"2652697.0770"
9379,"2652713.5250"
9380,"2652730.0940"
9381,"2652746.6700"
9382,"2652763.2260"
9383,"2652779.9120"
9384,"2652796.4900"
9385,"2652813.1270"
9386,"2652829.6320"
9387,"2652846.3060"
9388,"2652862.8460"
9389,"2652879.5800"
9390,"2652896.0060"
9391,"2652912.7680"
9392,"2652929.2490"
9393,"2652945.9990"
9394,"2652962.4330"
9395,"2652979.1610"
9396,"2652995.8060"
9397,"2653012.2930"
9398,"2653028.9410"
9399,"2653045.5130"
9400,"2653062.1710"
9401,"2653079.4590"
9402,"2653095.1960"
9403,"2653112.0980"
9404,"2653128.6340"
9405,"2653145.7540"
9406,"2653161.7340"
9407,"2653178.2680"
9408,"2653195.2420"
9409,"2653211.3690"
9410,"2653228.0770"
9411,"2653244.5360"
9412,"2653261.2420"
9413,"2653277.8940"
9414,"2653294.3870"
9415,"2653311.1540"
9416,"2653327.9940"
9417,"2653344.1160"
9418,"2653360.7750"
9419,"2653377.3900"
9420,"2653394.3790"
9421,"2653410.6450"
9422,"2653427.0780"
9423,"2653444.3710"
9424,"2653460.7530"
9425,"2653477.0760"
9426,"2653493.4330"
9427,"2653510.1620"
9428,"2653526.8200"
9429,"2653543.2320"
9430,"2653560.0870"
9431,"2653576.7280"
9432,"2653593.0720"
9433,"2653609.6570"
9434,"2653626.2290"
9435,"2653642.8830"
9436,"2653659.4690"
9437,"2653676.0660"
9438,"2653693.0990"
9439,"2653709.4120"
9440,"2653725.8540"
9441,"2653743.2290"
9442,"2653759.0770"
9443,"2653775.8080"
9444,"2653792.2480"
9445,"2653809.4210"
9446,"2653825.5950"
9447,"2653842.0610"
9448,"2653858.6260"
9449,"2653875.2480"
9450,"2653891.7420"
9451,"2653908.5420"
9452,"2653925.0390"
9453,"2653941.5740"
9454,"2653958.0570"
9455,"2653974.9070"
9456,"2653991.5880"
9457,"2654008.3390"
9458,"2654025.0040"
9459,"2654041.2350"
9460,"2654057.8690"
9461,"2654074.8630"
9462,"2654090.9520"
9463,"2654107.6130"
9464,"2654124.0810"
9465,"2654140.6520"
9466,"2654158.6430"
9467,"2654173.9060"
9468,"2654190.8610"
9469,"2654207.3970"
9470,"2654223.7690"
9471,"2654240.7450"
9472,"2654257.6540"
9473,"2654273.6010"
9474,"2654290.6030"
9475,"2654307.2630"
9476,"2654323.2950"
9477,"2654339.8880"
9478,"2654356.9310"
9479,"2654373.1270"
9480,"2654389.6340"
9481,"2654406.4380"
9482,"2654422.9760"
9483,"2654439.4150"
9484,"2654456.0840"
9485,"2654472.6360"
9486,"2654489.4520"
9487,"2654506.0610"
9488,"2654522.7850"
9489,"2654539.0890"
9490,"2654557.0270"
9491,"2654572.2540"
9492,"2654588.9610"
9493,"2654605.3640"
9494,"2654622.2410"
9495,"2654638.5800"
9496,"2654655.2990"
9497,"2654671.7500"
9498,"2654688.6370"
9499,"2654705.6890"
9500,"2654721.5440"
9501,"2654738.0900"
9502,"2654755.0910"
9503,"2654771.5100"
9504,"2654787.8810"
9505,"2654804.7410"
9506,"2654821.3160"
9507,"2654837.7730"
9508,"2654854.2710"
9509,"2654871.0160"
9510,"2654887.9450"
9511,"2654904.1230"
9512,"2654920.6110"
9513,"2654937.4100"
9514,"2654953.8360"
9515,"2654970.5500"
9516,"2654987.2110"
9517,"2655003.6960"
9518,"2655020.2850"
9519,"2655037.1300"
9520,"2655053.4420"
9521,"2655069.9600"
9522,"2655086.6240"
9523,"2655103.4500"
9524,"2655119.9210"
9525,"2655136.6690"
9526,"2655153.0800"
9527,"2655169.6020"
9528,"2655186.2530"
9529,"2655202.9370"
9530,"2655219.6170"
9531,"2655236.2000"
9532,"2655252.7280"
9533,"2655269.6480"
9534,"2655286.0360"
9535,"2655302.7900"
9536,"2655319.5120"
9537,"2655335.6010"
9538,"2655353.0350"
9539,"2655368.7640"
9540,"2655385.6520"
9541,"2655402.0580"
9542,"2655418.5640"
9543,"2655435.1560"
9544,"2655452.0380"
9545,"2655468.4980"
9546,"2655485.1040"
9547,"2655501.6740"
9548,"2655518.2610"
9549,"2655534.8170"
9550,"2655551.2470"
9551,"2655567.9080"
9552,"2655584.4990"
9553,"2655601.2250"
9554,"2655617.6740"
9555,"2655634.5480"
9556,"2655650.8820"
9557,"2655667.6150"
9558,"2655684.2280"
9559,"2655700.7770"
9560,"2655717.5050"
9561,"2655733.9300"
9562,"2655750.6920"
9563,"2655767.1990"
9564,"2655783.6450"
9565,"2655800.4880"
9566,"2655817.2710"
9567,"2655833.7720"
9568,"2655850.1800"
9569,"2655867.0020"
9570,"2655883.2720"
9571,"2655899.8220"
9572,"2655916.3590"
9573,"2655933.0790"
9574,"2655949.9340"
9575,"2655966.2720"
9576,"2655982.7930"
9577,"2655999.5350"
9578,"2656022.3720"
9579,"2656049.1690"
9580,"2656065.9020"
9581,"2656082.4080"
9582,"2656099.0220"
9583,"2656115.7440"
9584,"2656132.1280"
9585,"2656149.0850"
9586,"2656165.4000"
9587,"2656181.9620"
9588,"2656198.5220"
9589,"2656215.0560"
9590,"2656232.0300"
9591,"2656248.3160"
9592,"2656264.9490"
9593,"2656281.5080"
9594,"2656298.1310"
9595,"2656315.0710"
9596,"2656331.3080"
9597,"2656347.8880"
9598,"2656364.6060"
9599,"2656381.2340"
9600,"2656397.6940"
9601,"2656414.2830"
9602,"2656430.8610"
9603,"2656447.6830"
9604,"2656463.9940"
9605,"2656481.3010"
9606,"2656497.7020"
9607,"2656514.0190"
9608,"2656531.0570"
9609,"2656547.0060"
9610,"2656563.5860"
9611,"2656580.4230"
9612,"2656596.7970"
9613,"2656613.4730"
9614,"2656630.0290"
9615,"2656646.6290"
9616,"2656663.2610"
9617,"2656679.8880"
9618,"2656696.5130"
9619,"2656713.2280"
9620,"2656729.5690"
9621,"2656746.1490"
9622,"2656762.8360"
9623,"2656779.4050"
9624,"2656795.9990"
9625,"2656812.5410"
9626,"2656829.5420"
9627,"2656845.7820"
9628,"2656862.4090"
9629,"2656878.9350"
9630,"2656895.4680"
9631,"2656912.2290"
9632,"2656928.7770"
9633,"2656945.3870"
9634,"2656962.5180"
9635,"2656978.9940"
9636,"2656995.0820"
9637,"2657011.9100"
9638,"2657028.4290"
9639,"2657045.0060"
9640,"2657061.5070"
9641,"2657078.2220"
9642,"2657097.2430"
9643,"2657128.0000"
9644,"2657144.6330"
9645,"2657161.1840"
9646,"2657177.7450"
9647,"2657194.4780"
9648,"2657210.8770"
9649,"2657227.3880"
9650,"2657244.0140"
9651,"2657260.7320"
9652,"2657277.4720"
9653,"2657293.8420"
9654,"2657310.3650"
9655,"2657327.1740"
9656,"2657344.0400"
9657,"2657360.5730"
9658,"2657377.1420"
9659,"2657393.4960"
9660,"2657410.1940"
9661,"2657426.7080"
9662,"2657443.4400"
9663,"2657459.9710"
9664,"2657476.4370"
9665,"2657493.2590"
9666,"2657509.4910"
9667,"2657526.2760"
9668,"2657542.7450"
9669,"2657559.3410"
9670,"2657576.1560"
9671,"2657593.1320"
9672,"2657609.5640"
9673,"2657625.7450"
9674,"2657642.4260"
9675,"2657658.9640"
9676,"2657675.8810"
9677,"2657692.3010"
9678,"2657708.7440"
9679,"2657725.3470"
9680,"2657742.0680"
9681,"2657758.4360"
9682,"2657775.0940"
9683,"2657791.8930"
9684,"2657808.2130"
9685,"2657824.9640"
9686,"2657841.4480"
9687,"2657858.1470"
9688,"2657874.5980"
9689,"2657891.3900"
9690,"2657908.0900"
9691,"2657924.5090"
9692,"2657941.0610"
9693,"2657957.9630"
9694,"2657974.5170"
9695,"2657991.0560"
9696,"2658007.8040"
9697,"2658023.9080"
9698,"2658040.7240"
9699,"2658057.3780"
9700,"2658073.7760"
9701,"2658090.5300"
9702,"2658107.1680"
9703,"2658123.5870"
9704,"2658140.3790"
9705,"2658157.0220"
9706,"2658173.4960"
9707,"2658190.1380"
9708,"2658206.6270"
9709,"2658223.2180"
9710,"2658239.7550"
9711,"2658256.4760"
9712,"2658273.2170"
9713,"2658289.6020"
9714,"2658306.6840"
9715,"2658323.1820"
9716,"2658339.7860"
9717,"2658355.8710"
9718,"2658373.0130"
9719,"2658389.3940"
9720,"2658405.7430"
9721,"2658422.2570"
9722,"2658438.9450"
9723,"2658455.6250"
9724,"2658472.2380"
9725,"2658489.2640"
9726,"2658505.7330"
9727,"2658521.9370"
9728,"2658538.5340"
9729,"2658555.0220"
9730,"2658571.6060"
9731,"2658588.4800"
9732,"2658605.2600"
9733,"2658621.4270"
9734,"2658638.0280"
9735,"2658654.8680"
9736,"2658671.5990"
9737,"2658688.3460"
9738,"2658704.5080"
9739,"2658721.3330"
9740,"2658737.8450"
9741,"2658754.2270"
9742,"2658770.7430"
9743,"2658787.4000"
9744,"2658804.2180"
9745,"2658820.7190"
9746,"2658837.3700"
9747,"2658853.8010"
9748,"2658870.3800"
9749,"2658886.9410"
9750,"2658903.7360"
9751,"2658920.2310"
9752,"2658936.7760"
9753,"2658953.3300"
9754,"2658969.9690"
9755,"2658986.7010"
9756,"2659003.3300"
9757,"2659019.8680"
9758,"2659036.3250"
9759,"2659053.1500"
9760,"2659069.6970"
9761,"2659086.2270"
9762,"2659102.7120"
9763,"2659119.3180"
9764,"2659135.8610"
9765,"2659152.4860"
9766,"2659169.1770"
9767,"2659185.7660"
9768,"2659202.3820"
9769,"2659219.0150"
9770,"2659235.4580"
9771,"2659252.2830"
9772,"2659268.6270"
9773,"2659285.6670"
9774,"2659302.0110"
9775,"2659318.5440"
9776,"2659335.0060"
9777,"2659351.6200"
9778,"2659368.7280"
9779,"2659384.9660"
9780,"2659401.7060"
9781,"2659417.9840"
9782,"2659434.5890"
9783,"2659451.3800"
9784,"2659467.8400"
9785,"2659484.4720"
9786,"2659501.5370"
9787,"2659517.6750"
9788,"2659534.6720"
9789,"2659550.8830"
9790,"2659567.4060"
9791,"2659584.0050"
9792,"2659600.7710"
9793,"2659617.1220"
9794,"2659633.7260"
9795,"2659650.8900"
9796,"2659667.3300"
9797,"2659683.4580"
9798,"2659700.2410"
9799,"2659716.7400"
9800,"2659733.2870"
9801,"2659749.8120"
9802,"2659766.4730"
9803,"2659783.2100"
9804,"2659799.9150"
9805,"2659816.3500"
9806,"2659833.4800"
9807,"2659849.9850"
9808,"2659866.2800"
9809,"2659882.6900"
9810,"2659899.3910"
9811,"2659915.8980"
9812,"2659932.4900"
9813,"2659949.1600"
9814,"2659965.6600"
9815,"2659982.6820"
9816,"2659999.5820"
9817,"2660015.8640"
9818,"2660032.4800"
9819,"2660048.9720"
9820,"2660065.3400"
9821,"2660082.0700"
9822,"2660098.3790"
9823,"2660114.9740"
9824,"2660131.8020"
9825,"2660148.3970"
9826,"2660164.7550"
9827,"2660181.5810"
9828,"2660197.9940"
9829,"2660214.7790"
9830,"2660231.3680"
9831,"2660247.7350"
9832,"2660264.3000"
9833,"2660281.0150"
9834,"2660297.7210"
9835,"2660314.1580"
9836,"2660330.7380"
9837,"2660347.8050"
9838,"2660363.9870"
9839,"2660380.5830"
9840,"2660397.2450"
9841,"2660413.8940"
9842,"2660430.3360"
9843,"2660446.9430"
9844,"2660463.4740"
9845,"2660480.1240"
9846,"2660497.5420"
9847,"2660513.4950"
9848,"2660529.8710"
9849,"2660546.5570"
9850,"2660563.0880"
9851,"2660579.7780"
9852,"2660596.3690"
9853,"2660612.9640"
9854,"2660629.4890"
9855,"2660646.1750"
9856,"2660662.6010"
9857,"2660679.2730"
9858,"2660695.9210"
9859,"2660712.5200"
9860,"2660729.1950"
9861,"2660745.6460"
9862,"2660762.2230"
9863,"2660778.9780"
9864,"2660795.4690"
9865,"2660811.9760"
9866,"2660828.6440"
9867,"2660845.3380"
9868,"2660861.9180"
9869,"2660878.3190"
9870,"2660894.9910"
9871,"2660911.8990"
9872,"2660928.2070"
9873,"2660944.9980"
9874,"2660961.3930"
9875,"2660978.0390"
9876,"2660994.6310"
9877,"2661011.0890"
9878,"2661027.9230"
9879,"2661044.3840"
9880,"2661061.5130"
9881,"2661110.8410"
9882,"2661127.5040"
9883,"2661144.0700"
9884,"2661160.5860"
9885,"2661177.1950"
9886,"2661193.8910"
9887,"2661210.4860"
9888,"2661226.9940"
9889,"2661243.5360"
9890,"2661260.2130"
9891,"2661276.6700"
9892,"2661293.3870"
9893,"2661310.0420"
9894,"2661326.5990"
9895,"2661343.0410"
9896,"2661359.6800"
9897,"2661376.2570"
9898,"2661393.4800"
9899,"2661409.4750"
9900,"2661426.0220"
9901,"2661442.6050"
9902,"2661459.3910"
9903,"2661475.8500"
9904,"2661492.5080"
9905,"2661509.1340"
9906,"2661525.9870"
9907,"2661542.6340"
9908,"2661559.2160"
9909,"2661575.8310"
9910,"2661592.0090"
9911,"2661608.5970"
9912,"2661625.2740"
9913,"2661641.8420"
9914,"2661658.7600"
9915,"2661674.9800"
9916,"2661691.7420"
9917,"2661708.1190"
9918,"2661725.0280"
9919,"2661741.5020"
9920,"2661758.4320"
9921,"2661775.0280"
9922,"2661791.1560"
9923,"2661808.1250"
9924,"2661824.9660"
9925,"2661841.5190"
9926,"2661857.4580"
9927,"2661874.5090"
9928,"2661890.7720"
9929,"2661907.3990"
9930,"2661923.9150"
9931,"2661941.1090"
9932,"2661957.3450"
9933,"2661973.9040"
9934,"2661990.6590"
9935,"2662006.8180"
9936,"2662023.4570"
9937,"2662089.9570"
9938,"2662106.6040"
9939,"2662338.7000"
9940,"2662355.4300"
9941,"2662372.0130"
9942,"2662388.6510"
9943,"2662405.3820"
9944,"2662421.8900"
9945,"2662438.4560"
9946,"2662458.0220"
9947,"2662488.0940"
9948,"2662504.7470"
9949,"2662521.3910"
9950,"2662538.0180"
9951,"2662554.4850"
9952,"2663019.1760"
9953,"2663035.7580"
9954,"2663052.4360"
9955,"2663069.0720"
9956,"2663085.5390"
9957,"2663102.2150"
9958,"2663118.7380"
9959,"2663135.3770"
9960,"2663152.0400"
9961,"2663168.5870"
9962,"2663185.2810"
9963,"2663201.7010"
9964,"2663218.3010"
9965,"2663234.9490"
9966,"2663251.5510"
9967,"2663268.1610"
9968,"2663666.3600"
9969,"2663682.9930"
9970,"2663699.7510"
9971,"2663716.2990"
9972,"2663733.0130"
9973,"2663749.3670"
9974,"2663766.0350"
9975,"2663782.7120"
9976,"2663799.1570"
9977,"2663815.6920"
9978,"2663832.6720"
9979,"2663849.1030"
9980,"2663865.6310"
9981,"2663882.3490"
9982,"2663898.7130"
9983,"2663915.4300"
9984,"2663931.9890"
9985,"2663948.4670"
9986,"2663965.2710"
9987,"2663981.7170"
9988,"2663998.3630"
9989,"2664014.8570"
9990,"2664031.4400"
9991,"2664048.1410"
9992,"2664064.7870"
9993,"2664081.3760"
9994,"2664097.8530"
9995,"2664114.6570"
9996,"2664131.0820"
9997,"2664147.9500"
9998,"2664164.5430"
9999,"2664181.1080"
10000,"2664197.5220"
10001,"2664214.0520"
10002,"2664230.6460"
10003,"2664247.2770"
10004,"2664263.8780"
10005,"2664280.4370"
10006,"2664297.1970"
10007,"2664314.4630"
10008,"2664330.6460"
10009,"2664346.8510"
10010,"2664363.3830"
10011,"2664380.5330"
10012,"2664629.1360"
10013,"2664645.6300"
10014,"2664662.1970"
10015,"2664678.8580"
10016,"2664695.7950"
10017,"2664712.0760"
10018,"2664728.5320"
10019,"2664745.2350"
10020,"2664761.7550"
10021,"2664778.3640"
10022,"2664794.8350"
10023,"2664811.4930"
10024,"2664828.1710"
10025,"2664844.7580"
10026,"2664861.3880"
10027,"2664877.8760"
10028,"2664894.4680"
10029,"2664911.1190"
10030,"2664928.0210"
10031,"2664944.1990"
10032,"2664960.9800"
10033,"2664977.4290"
10034,"2664993.9890"
10035,"2665010.5670"
10036,"2665027.4920"
10037,"2665044.0870"
10038,"2665061.0740"
10039,"2665077.1650"
10040,"2665093.6580"
10041,"2665110.4650"
10042,"2665126.9180"
10043,"2665144.2240"
10044,"2665160.2470"
10045,"2665176.7350"
10046,"2665193.4500"
10047,"2665209.7190"
10048,"2665226.3540"
10049,"2665244.0280"
10050,"2665259.6380"
10051,"2665276.1340"
10052,"2665293.5590"
10053,"2665309.4450"
10054,"2665325.9400"
10055,"2665342.6230"
10056,"2665359.1890"
10057,"2665375.7820"
10058,"2665392.3710"
10059,"2665409.3400"
10060,"2665425.4770"
10061,"2665442.3430"
10062,"2665459.4300"
10063,"2665475.3500"
10064,"2665492.0330"
10065,"2665508.6460"
10066,"2665525.3070"
10067,"2665541.7040"
10068,"2665558.2590"
10069,"2665574.9210"
10070,"2665591.5850"
10071,"2665608.1370"
10072,"2665625.2650"
10073,"2665641.3280"
10074,"2665657.9400"
10075,"2665674.4630"
10076,"2665691.0780"
10077,"2665707.6730"
10078,"2665725.1240"
10079,"2665741.0430"
10080,"2665757.4330"
10081,"2665774.0930"
10082,"2665790.5810"
10083,"2665807.1710"
10084,"2665823.8680"
10085,"2665840.4560"
10086,"2665857.2120"
